fecha,producto,precio
2023-02-26,aceite_de_girasol,556.92
2023-02-27,aceite_de_girasol,556.92
2023-02-28,aceite_de_girasol,556.92
2023-02-17,margarina_para_cocinar,268.45
2023-02-18,margarina_para_cocinar,268.45
2023-02-20,margarina_para_cocinar,268.45
2023-02-21,margarina_para_cocinar,268.45
2023-02-22,margarina_para_cocinar,268.45
2023-02-23,margarina_para_cocinar,268.45
2023-02-24,margarina_para_cocinar,268.45
2023-02-25,margarina_para_cocinar,268.45
2023-02-26,margarina_para_cocinar,268.45
2023-02-27,margarina_para_cocinar,268.45
2023-02-28,margarina_para_cocinar,268.45
2023-02-17,leche_fluida,215.28
2023-02-18,leche_fluida,234.66
2023-02-20,leche_fluida,234.66
2023-02-21,leche_fluida,234.66
2023-02-22,leche_fluida,234.66
2023-02-23,leche_fluida,234.66
2023-02-24,leche_fluida,234.66
2023-02-25,leche_fluida,234.66
2023-02-26,leche_fluida,234.66
2023-02-27,leche_fluida,234.66
2023-02-28,leche_fluida,234.66
2023-02-17,leche_en_polvo_entera,1439.49
2023-02-18,leche_en_polvo_entera,1439.49
2023-02-20,leche_en_polvo_entera,1439.49
2023-02-21,leche_en_polvo_entera,1439.49
2023-02-22,leche_en_polvo_entera,1439.49
2023-02-23,leche_en_polvo_entera,1439.49
2023-02-24,leche_en_polvo_entera,1439.49
2023-02-25,leche_en_polvo_entera,1439.49
2023-02-26,leche_en_polvo_entera,1439.49
2023-02-27,leche_en_polvo_entera,1439.49
2023-02-28,leche_en_polvo_entera,1439.49
2023-02-17,queso_crema,234.87
2023-02-18,queso_crema,256.01
2023-02-20,queso_crema,256.01
2023-02-21,queso_crema,256.01
2023-02-22,queso_crema,256.01
2023-02-23,queso_crema,256.01
2023-02-24,queso_crema,256.01
2023-02-25,queso_crema,256.01
2023-02-26,queso_crema,256.01
2023-02-27,queso_crema,256.01
2023-02-28,queso_crema,256.01
2023-02-17,queso_cuartirolo,1399.0
2023-02-18,queso_cuartirolo,1399.0
2023-02-20,queso_cuartirolo,979.0
2023-02-21,queso_cuartirolo,979.0
2023-02-22,queso_cuartirolo,979.0
2023-02-23,queso_cuartirolo,979.0
2023-02-24,queso_cuartirolo,979.0
2023-02-25,queso_cuartirolo,979.0
2023-02-26,queso_cuartirolo,979.0
2023-02-27,queso_cuartirolo,1399.0
2023-02-28,queso_cuartirolo,1399.0
2023-02-17,queso_de_rallar,2579.0
2023-02-18,queso_de_rallar,2579.0
2023-02-20,queso_de_rallar,2579.0
2023-02-21,queso_de_rallar,2579.0
2023-02-22,queso_de_rallar,2579.0
2023-02-23,queso_de_rallar,2579.0
2023-02-24,queso_de_rallar,2579.0
2023-02-25,queso_de_rallar,2579.0
2023-02-26,queso_de_rallar,2579.0
2023-02-27,queso_de_rallar,2579.0
2023-02-28,queso_de_rallar,2579.0
2023-02-17,manteca,1542.75
2023-02-18,manteca,1542.75
2023-02-20,manteca,1542.75
2023-02-21,manteca,1542.75
2023-02-22,manteca,1542.75
2023-02-23,manteca,1542.75
2023-02-24,manteca,1542.75
2023-02-25,manteca,1542.75
2023-02-26,manteca,1542.75
2023-02-27,manteca,1542.75
2023-02-28,manteca,1542.75
2023-02-17,yogur,218.0
2023-02-18,yogur,218.0
2023-02-20,yogur,218.0
2023-02-21,yogur,218.0
2023-02-22,yogur,218.0
2023-02-23,yogur,218.0
2023-02-24,yogur,218.0
2023-02-25,yogur,218.0
2023-02-26,yogur,218.0
2023-02-27,yogur,218.0
2023-02-28,yogur,218.0
2023-02-17,dulce_de_leche,527.02
